Title,Date,Id,Summary,URL,ArXiv_ID,Category
Commuting graphs and semigroup constructions,2025-11-04 21:16:34+00:00,http://arxiv.org/abs/2511.03003v1,"The aim of this paper is to see how commuting graphs interact with two
semigroup constructions: the zero-union and the direct product. For both
semigroup constructions, we investigate the diameter, clique number, girth,
chromatic number and knit degree of their commuting graphs and, when possible,
we exhibit the relationship between each one of these properties and the
corresponding properties of the commuting graphs of the original semigroups.",http://arxiv.org/pdf/2511.03003v1,2511.03003v1,GR
A Hurewicz-type theorem for quasimorphisms of countable approximate groups,2025-11-04 12:16:41+00:00,http://arxiv.org/abs/2511.02522v1,"In their theorem from 2006, A. Dranishnikov and J. Smith prove that if
$f:G\to H$ is a group homomorphism, then the following formula for asymptotic
dimension is true: $\operatorname{asdim} G \leq \operatorname{asdim} H +
\operatorname{asdim} (\ker f)$. This result is known as the Hurewicz-type
formula, after a 1927 theorem from classical dimension theory by W. Hurewicz,
which inspired it. In this paper we establish a similar formula to the one by
Dranishnikov and Smith, for the following setup: whenever $(\Xi, \Xi^\infty)$
and $(\Lambda,\Lambda^\infty)$ are countable approximate groups and $f:(\Xi,
\Xi^\infty) \to (\Lambda,\Lambda^\infty)$ is a (general) quasimorphism, i.e., a
quasimorphism which need not be symmetric nor unital, then the following
formula is true: $$\operatorname{asdim} \Xi \leq \operatorname{asdim} \Lambda +
\operatorname{asdim} \left(f^{-1}\left(f(e_\Xi)D(f)^{-1}D(f)\right)\right),$$
where $D(f)$ is the defect set of $f$. It follows as a corollary that if
$f:G\to H$ is a quasimorphism of countable groups, then $\operatorname{asdim}
G\leq \operatorname{asdim} H + \operatorname{asdim}
\left(f^{-1}\left(f(e_\Xi)D(f)^{-1}D(f)\right)\right)$.",http://arxiv.org/pdf/2511.02522v1,2511.02522v1,GR
The word problem for the mapping class group in quasi-linear time,2025-11-04 10:40:14+00:00,http://arxiv.org/abs/2511.02459v1,"We give an $O(n \log^3(n))$-time algorithm for the word problem in the
mapping class group of a compact surface.",http://arxiv.org/pdf/2511.02459v1,2511.02459v1,GR
Every group is represented by an incidence geometry,2025-11-04 09:40:30+00:00,http://arxiv.org/abs/2511.02410v1,"We investigate the relationship between finite groups and incidence
geometries through their automorphism structures. Building upon classical
results on the realizability of groups as automorphism groups of graphs, we
develop a general framework to represent pairs of finite groups $(G, H)$, where
$H \trianglelefteq G$, as pairs of correlation--automorphism groups of suitable
incidence geometries. Specifically, we prove that for every such pair $(G, H)$,
there exists an incidence geometry $\Gamma$ satisfying that the pair
$(\operatorname{Aut}(\Gamma), \operatorname{Aut}_I(\Gamma))$ of
correlation--automorphism groups of $\Gamma$ is isomorphic to $(G, H)$. Our
construction proceeds in two main steps: first, we realize $(G, H)$ as the
correlation and automorphism groups of an incidence system; then, we refine
this system into a genuine incidence geometry preserving the same pair of
groups. We also provide explicit examples, including a family of geometries
realizing $(S_n, A_n)$ for all $n \ge 2$.",http://arxiv.org/pdf/2511.02410v1,2511.02410v1,GR
Jensen's Functional Equation on Involution-Generated Groups: An ($\mathrm{SR}_2$) Criterion and Applications,2025-11-04 02:18:07+00:00,http://arxiv.org/abs/2511.02870v1,"We study the Jensen functional equations on a group $G$ with values in an
abelian group $H$: \begin{align} \tag{J1}\label{eq:J1}
f(xy)+f(xy^{-1})&=2f(x)\qquad(\forall\,x,y\in G),\\ \tag{J2}\label{eq:J2}
f(xy)+f(x^{-1}y)&=2f(y)\qquad(\forall\,x,y\in G), \end{align} with the
normalization $f(e)=0.$ Building on techniques for the symmetric groups $S_n$,
we isolate a structural criterion on $G$ -- phrased purely in terms of
involutions and square roots -- under which every solution to \eqref{eq:J1}
must also satisfy \eqref{eq:J2} and is automatically a group homomorphism. Our
new criterion, denoted $(\mathrm{SR}_2)$, implies that $S_1(G,H) = S_{1,2}(G,H)
= \mathrm{Hom}(G,H)$, applies to many reflection-generated groups and, in
particular, recovers the full solution on $S_n.$ Furthermore, we give a
transparent description of the solution space in terms of the abelianization
$G/[G,G],$ and we treat dihedral groups $D_m$ in detail, separating the cases
$m$ odd and even. The approach is independent of division by 2 in $H$ and
complements the classical complex-valued theory that reduces \eqref{eq:J1} to
functions on $G/[G,[G,G]].$",http://arxiv.org/pdf/2511.02870v1,2511.02870v1,GR
Coexact 1-Laplacian spectral gap and exponential growth of a group,2025-11-04 00:10:05+00:00,http://arxiv.org/abs/2511.02138v1,"Let $\Gamma$ be a discrete finitely presented group. Pick any system $S$ of
generators in $\Gamma$. In Cayley graph
$\mathrm{Cay}(\Gamma)=\mathrm{Cay}(\Gamma, S)$ with edge set $E$, glue with
oriented polygons all the group relations translated to all the points of
$\Gamma$; denote the obtained simply connected complex by
$\mathrm{Cay}^{(2)}(\Gamma)$. We study non-negative Hodge--Laplace operator
$\Delta_1$ on edge functions which is defined via complex
$\mathrm{Cay}^{(2)}(\Gamma)$; $\Delta_1$ acts on $$ \ell^2_{0,c}(E):=
\mathrm{clos}_{\ell^2(E)} \left\{\mbox{finitely supported closed $1$-(co)chains
in }\mathrm{Cay}^{}(\Gamma)\right\}. $$ We prove the following implication in
the spirit of Kesten Theorem: if $\Delta_1|_{\ell_{0,c}^2(E)}$ has a spectral
gap then $\Gamma$ either has exponential growth or is virtually $\mathbb Z$.",http://arxiv.org/pdf/2511.02138v1,2511.02138v1,GR
"Percolation on graphs of polynomial growth is local: analyticity, supercritical sharpness, isoperimetry",2025-11-03 18:57:25+00:00,http://arxiv.org/abs/2511.01851v1,"We investigate locality of the supercritical regime for Bernoulli percolation
on transitive graphs with polynomial growth, by which we mean the following.
Take a transitive graph of polynomial growth $\mathscr{G}$ satisfying
$p_c(\mathscr{G})<1$ and take $p>p_c(\mathscr{G})$. Let $\mathscr{H}$ be
another such graph and assume that $\mathscr{G}$ and $\mathscr{H}$ have the
same ball of radius $r$ for $r$ large. We prove that various quantities
regarding percolation of parameter close to $p$ on $\mathscr{H}$ can be well
understood from $(\mathscr{G},p)$ alone.
  This includes uniform versions of supercritical sharpness as well as the
Kesten-Zhang bound on the probability of observing a large finite cluster: the
constants involved can be chosen to depend only on $(\mathscr{G},p)$. We also
prove that $\theta_\mathscr{H}$ is an analytic function of $p$ in the whole
supercritical regime and that, for a suitable
$\varepsilon=\varepsilon(\mathscr{G},p)>0$, the analytic extension of
$\theta_\mathscr{H}$ to the $\varepsilon$-neighbourhood of $p$ in $\mathbb C$
is, uniformly, well approximated by the analytic extension of
$\theta_\mathscr{G}$. The proof relies on new results on the connectivity of
minimal cutsets; in particular, we answer a question asked by Babson and
Benjamini in 1999. We further discuss connections with the conjecture of
non-percolation at criticality.",http://arxiv.org/pdf/2511.01851v1,2511.01851v1,GR
The N-prime graph and the Subgroup Isomorphism Problem,2025-11-03 18:15:54+00:00,http://arxiv.org/abs/2511.01809v1,"We introduce a directed graph related to a group $G$, which we call the
N-prime graph $\Gamma_{\rm{N}}(G)$ of $G$ and which is a refinement of the
classical Gruenberg-Kegel graph. The vertices of $\Gamma_{\rm{N}}(G)$ are the
primes $p$ such that $G$ has an element of order $p$, and, for distinct
vertices $p$ and $q$, the arc $q\rightarrow p$ is in the graph if and only if
$G$ has a subgroup of order $p$ whose normalizer in $G$ has an element of order
$q$. Generalizing some known results about the Gruenberg-Kegel graph, we prove
that the group $V(\mathbb{Z} G)$ of the units with augmentation $1$ in the
integral group ring $\mathbb{Z} G$ has the same N-prime graph as $G$ if $G$ is
a finite solvable group, and we reduce to almost simple groups the problem of
whether $\Gamma_{\rm{N}}(V(\mathbb{Z} G))=\Gamma_{\rm{N}}(G)$ holds for any
finite group $G$. We also prove that $\Gamma_{\rm{N}}(V(\mathbb{Z}
G))=\Gamma_{\rm{N}}(G)$ if $G$ is almost simple with socle either an
alternating group, or ${\rm{PSL}}(r^f)$ with $r$ prime and $f\le 2$. Finally,
for $G$ solvable we obtain some stronger results which give a contribution to
the Subgroup Isomorphism Problem. More precisely, we prove that if
$V(\mathbb{Z} G)$ contains a Frobenius subgroup $T$ with kernel of prime order
and complement of prime power order, then $G$ contains a subgroup isomorphic to
$T$.",http://arxiv.org/pdf/2511.01809v1,2511.01809v1,GR
On Generalized Characters Whose Values on Nonidentity Elements are Sums of at Most Two Roots of Unity,2025-11-03 17:37:45+00:00,http://arxiv.org/abs/2511.01782v3,"A character of a finite group having degree $n$ takes values which may be
expressed as sums of $n$ or fewer roots of unity. In this note, we prove a
result which describes the irreducible constituents of generalized characters
on abelian groups whose values on nonidentity elements are expressible as sums
of two or fewer roots of unity. In Section 4, we apply our main result to
obtain information about the connectivity of prime graphs for groups admitting
such characters.",http://arxiv.org/pdf/2511.01782v3,2511.01782v3,GR
"Canonical reduced expression in affine Coxeter groups of type $\tilde{A}_n$, $\tilde{B}_n$, $\tilde{D}_n$",2025-11-03 16:10:31+00:00,http://arxiv.org/abs/2511.01702v1,"We classify the elements of $W(\tilde{A}_n)$ by giving a canonical reduced
expression for each, using basic tools among which affine length. We give some
direct consequences for such a canonical form: a description of left
multiplication by a simple reflection, a study of the right descent set, and a
proof that the affine length is preserved along the tower of affine Coxeter
groups of type $\tilde A$, which implies in particular that the corresponding
tower of affine Hecke algebras is a faithful tower regardless of the ground
ring. We give a similar canonical reduced expression for the elements of
$W(\tilde{B}_n)$ and $W(\tilde{D}_n)$.",http://arxiv.org/pdf/2511.01702v1,2511.01702v1,GR
