Title,Date,Id,Summary,URL,ArXiv_ID,Category
Coxeter groups and the proper joint spectrums of their faithful representations,2025-11-05 01:15:17+00:00,http://arxiv.org/abs/2511.03101v1,"In this paper, we analyze the faithful representations of the dihedral
groups, and prove that the Coxeter groups can be determined by the proper joint
spectrum of their faithful representations.",http://arxiv.org/pdf/2511.03101v1,2511.03101v1,RT
Abstract representation theory via coherent Auslander-Reiten diagrams,2025-11-04 16:55:12+00:00,http://arxiv.org/abs/2511.02731v1,"We provide a general method to study representations of quivers over abstract
stable homotopy theories (e.g. arbitrary rings, schemes, dg algebras, or ring
spectra) in terms of Auslander-Reiten diagrams. For a finite acyclic quiver $Q$
and a stable $\infty$-category $\mathcal{C}$, we prove an abstract equivalence
of the representations $\mathcal{C}^Q$ with a certain mesh $\infty$-category
$\mathcal{C}^{\mathbb{Z}Q,\, \mathrm{mesh}}$ of representations of the
repetitive quiver $\mathbb{Z}Q$, that we build inductively using abstract
reflection functors. This allows to produce, from the symmetries of the
Auslander-Reiten quiver, universal autoequivalences of representations
$\mathcal{C}^Q$ in any stable $\infty$-category $\mathcal{C}$, which are the
elements of the spectral Picard group of $Q$. In particular, we get abstract
versions of key functors in classical representation theory -- e.g. reflection
functors, the Auslander-Reiten translation, the Serre functor, etc. Moreover,
for representations of trees this enables us to realize the whole derived
Picard group over a field as a factor of the spectral Picard group.",http://arxiv.org/pdf/2511.02731v1,2511.02731v1,RT
Generating functions of $W_{1+\infty}$ action on symmetric functions,2025-11-04 16:27:53+00:00,http://arxiv.org/abs/2511.02710v1,"We describe the action of the infinite-dimensional Lie algebra $W_{1+\infty}$
and its B-type analogue on Schur and Schur Q-functions, respectively, using
formal distributions framework. We observe an interesting self-duality property
possessed by these compact formulas.",http://arxiv.org/pdf/2511.02710v1,2511.02710v1,RT
Higher hereditary algebras and toric Fano stacks of Picard number one or two,2025-11-04 15:06:03+00:00,http://arxiv.org/abs/2511.02641v1,"We prove the existence and give a classification of all $d$-tilting bundles
(and thus geometric Helices) consisting of line bundles on $d$-dimensional
smooth toric Fano DM stacks of Picard number one or two. Here, a $d$-tilting
bundle is a tilting bundle whose endomorphism algebra has global dimension $d$
or less.
  In the case of Picard number one, tilting bundles consisting of line bundles
correspond bijectively to non-trivial upper sets in its Picard group equipped
with a certain partial order. Moreover, all of them are $d$-tilting bundles and
their endomorphisms algebras become $d$-representation infinite algebras of
type $\tilde{A}$. Conversely, all such algebras arise in this way. In this
sense, we can think of smooth toric Fano DM stacks with Picard number one as
geometric models of higher representation infinite algebras of type
$\tilde{A}$. Using this geometric model, we give a new combinatorial
description to $d$-APR tilting modules of them.
  In the case of Picard number two, $d$-tilting bundles consisting of line
bundles correspond bijectively to pairs $(I,I')$, where $I$ and $I'$ are
non-trivial upper sets in certain partially ordered sets. Here, $I$ corresponds
to a non-commutative crepant resolution (NCCR) of a certain Gorenstein toric
singularity with divisor class group of rank one and $I'$ corresponds to a cut
of the quiver of this NCCR. Moreover, the endomorphism algebras of these
$d$-tilting bundles also become $d$-representation infinite algebras.",http://arxiv.org/pdf/2511.02641v1,2511.02641v1,RT
Equivariant cohomology of juggling varieties in rank one,2025-11-04 14:02:52+00:00,http://arxiv.org/abs/2511.02585v1,"We determine the ring structure of the torus-equivariant cohomology of
rank-one juggling varieties with rational coefficients. By realizing these
varieties as cyclic quiver Grassmannians, we construct a Knutson--Tao type
basis for their equivariant cohomology. Using this basis, we give an explicit
description of the ring structure in terms of generators and relations, and
compute the corresponding structure constants. Finally, we show that these
structure constants are integral.",http://arxiv.org/pdf/2511.02585v1,2511.02585v1,RT
Nearly optimal spectral gaps for random Belyi surfaces,2025-11-04 12:08:28+00:00,http://arxiv.org/abs/2511.02517v1,"In this paper, we show that for any $\epsilon>0$, a random hyperbolic surface
in the Brooks-Makover model has a spectral gap greater than
$\frac{1}{4}-\epsilon$, confirming the nearly optimal spectral gap conjecture
in this model.",http://arxiv.org/pdf/2511.02517v1,2511.02517v1,RT
Harder-Narasimhan Filtration on Moment Map for Quiver Representations,2025-11-04 10:22:44+00:00,http://arxiv.org/abs/2511.02449v1,"For a quiver without loops with many edges, we generalize the methods of Kac,
Crawley-Boevey and Reineke and compute the dimension of Harder-Narasimhan
strata of the zero set of the moment map. We notice a link between this
dimension and the terms in the Kac's polynomial, which is given by the
equivariant cohomology of this zero set.",http://arxiv.org/pdf/2511.02449v1,2511.02449v1,RT
Representations of Quantum Affine General Linear Superalgebras at Arbitrary 01-Sequences,2025-11-04 09:19:54+00:00,http://arxiv.org/abs/2511.02393v1,"In this paper, we investigate finite-dimensional irreducible representations
of the quantum affine general linear superalgebra
$\mathrm{U}_q\big(\widehat{\mathfrak{gl}}_{m|n,\mathbf{s}}\big)$ for arbitrary
01-sequences $\mathbf{s}$, using the RTT presentation. We systematically
construct the RTT presentation for quantum general linear superalgebra
$\mathrm{U}_q\big(\mathfrak{gl}_{m|n,\mathbf{s}}\big)$, and derive a PBW basis
induced by the action of the braid group, compatible with non-standard
parities. We determine the necessary and sufficient conditions for the
finite-dimensionality of irreducible representations of
$\mathrm{U}_q\big(\mathfrak{gl}_{m|n,\mathbf{s}}\big)$ and extend the results
to the affine case via the evaluation homomorphism. Specific cases such as
$(m,n)=(1,1)$ demonstrate that all finite-dimensional representations are
tensor products of typical evaluation representations. This work extends
existing representation frameworks and classification methods to encompass
arbitrary 01-sequences, establishing the foundation for subsequent research on
representations of quantum affine superalgebras.",http://arxiv.org/pdf/2511.02393v1,2511.02393v1,RT
Clebsch-Gordan and the theta filtration for modular representations of $\mathrm{GL}_2({\mathbb F}_q)$,2025-11-04 06:30:30+00:00,http://arxiv.org/abs/2511.02299v1,"Let $p$ be a prime. We solve two problems in the mod $p$ representation
theory of $\mathrm{GL}_2(\mathbb{F}_{q})$ where $q=p^f$. We first prove a
Clebsch-Gordan decomposition theorem for the tensor product of two mod $p$
representations of $\mathrm{GL}_2(\mathbb{F}_{q})$. As an application, we use
this to guess the structure of quotients of symmetric power representations of
$\mathrm{GL}_2(\mathbb{F}_{q})$ by submodules in the theta filtration. We then
give a direct proof of this structure showing that such quotients are built out
of principal series representations.",http://arxiv.org/pdf/2511.02299v1,2511.02299v1,RT
Minimal Nilpotent Orbits and Toric Varieties,2025-11-04 01:46:15+00:00,http://arxiv.org/abs/2511.02179v1,"Let $\overline{\mathcal{O}}_\textrm{min} \cap (\mathfrak n^+ \oplus \mathfrak
n^-)$ be the collection of elements of $\mathfrak{sl}_{n+1}(\mathbb C)$ with
rank less than or equal to $1$ and with all diagonal entries equal to zero. We
show that the coordinate ring $\mathbb C[\overline{\mathcal{O}}_\textrm{min}
\cap (\mathfrak n^+ \oplus \mathfrak n^-)]$ of the scheme-theoretic
intersection $\overline{\mathcal{O}}_\textrm{min} \cap (\mathfrak n^+ \oplus
\mathfrak n^-)$ has a flat degeneration to the ring of $(\mathbb
C^{\times})^n$-equivariant cohomology of the projective toric variety
associated with the fan of compatible subsets of almost positive roots of type
$C_n$. Then we compute the Hilbert series of $\mathbb
C[\overline{\mathcal{O}}_\textrm{min} \cap (\mathfrak n^+ \oplus \mathfrak
n^-)]$ and prove that $\overline{\mathcal{O}}_\textrm{min} \cap (\mathfrak n^+
\oplus \mathfrak n^-)$ is reduced and Gorenstein. Moreover, our proof method
allows us to prove that the scheme-theoretic intersection
$\overline{\mathcal{O}}_\textrm{min} \cap \mathfrak n^+$, of which the
irreducible components are known as the ``orbital varieties'', is reduced and
Cohen-Macaulay.",http://arxiv.org/pdf/2511.02179v1,2511.02179v1,RT
