Title,Date,Id,Summary,URL,ArXiv_ID,Category
"Energy Decay in Measure Time: HUM Observability, Product-Exponential Envelopes, and GCC Calibration",2025-10-23 09:10:34+00:00,http://arxiv.org/abs/2510.20371v1,"We prove that for impulsive exposure patterns there is no uniform exponential
energy law in wall-clock time t, which explains why past t-based unifications
of continuous damping with impulses fail. We therefore replace t by a
measure-valued clock, sigma, that aggregates absolutely continuous exposure and
atomic doses within a single Lyapunov ledger. On this ledger we prove an
observability-dissipation principle in the sense of the Hilbert Uniqueness
Method (HUM): there exists a structural constant c_sigma > 0 such that the
energy decays at least at a product-exponential rate with respect to sigma.
When sigma = t, the statement reduces to classical exponential stabilization
with the same constant. For the damped wave under the Geometric Control
Condition (GCC), the constant is calibrated by the usual observability and
geometric factors. The framework yields a monotonicity principle (""more
sigma-mass implies faster decay"") and unifies intermittent regimes where
quiescent intervals are punctuated by impulses. As robustness, secondary to the
main contribution, the same decay law persists under structure-compatible
discretizations and along compact variational limits; a stochastic extension
supplies expectation and pathwise envelopes via the compensator. The
contribution is a qualitative dynamics backbone: observability implies
sigma-exponential decay with sharp constants.",http://arxiv.org/pdf/2510.20371v1,2510.20371v1,GM
On Narayana numbers which are products of four $b$-repdigits with a consequence,2025-10-21 06:16:02+00:00,http://arxiv.org/abs/2510.18916v1,"In this paper, we focus on Narayana numbers which can be written as a
products of four repdigits in base $g$, where $g$ is an integer with $g\geq2$.
We prove that for $g$ between $2$ and $12$, there are finitely many of these
numbers. Moreover we have fully determined them.",http://arxiv.org/pdf/2510.18916v1,2510.18916v1,GM
Extending Hridaya Kolam to Multiple Loops: A Study of Non-Coprime Dot--Arm Structures,2025-10-21 03:23:13+00:00,http://arxiv.org/abs/2510.18907v1,"This paper extends Hridaya Kolam patterns to cases where the number of dots
($m$) and arms ($n$) are not coprime, i.e., $\gcd(m, n) \ne 1$. Such
configurations give rise to multiple disjoint closed loops. We propose a
modular-arithmetic-based algorithm to systematically generate such patterns,
and illustrative patterns for various non-coprime $(m, n)$ pairs are provided
to demonstrate the resulting multi-loop structures. These multi-loop Kolam
designs can inspire architectural motifs and ornamental patterns in floor
plans, facades, and decorative elements.",http://arxiv.org/pdf/2510.18907v1,2510.18907v1,GM
Schur-Convex Curvature on Dihedral Exponential Families and the Golden-Ratio Stationary Point,2025-10-20 14:00:08+00:00,http://arxiv.org/abs/2510.20845v1,"We investigate the Schur-complement curvature of D_N-equivariant folded
exponential families on the simplex. Our main structural results are: (i) the
curvature kappa_Schur(theta) is convex in the log-parameter theta = ln(q); (ii)
it admits a unique stationary point at the golden ratio value q* = phi^-2 (in
particular for N = 12); and (iii) it obeys a quadratic folded law kappa_Schur =
A(N, m_rho^2) I_1^2 + B(N, m_rho^2) (I_2 - I_1^2), with coefficients A, B
determined explicitly by the projector metric of radius m_rho^2. Taken
together, these results show that convexity and symmetry alone enforce both the
location and the functional form of the ""golden lock-in.""
  Beyond their intrinsic interest, these findings identify D_12 as the minimal
dihedral lattice where parity (mod 2) and three-cycle (mod 3) constraints
coexist, producing a structurally stable equilibrium at the golden ratio. This
places the golden ratio not as an accident of parameterization but as a
necessary consequence of convex geometry under dihedral symmetry. Possible
applications include harmonic analysis on group orbits, invariant convex
optimization, and the structure of tilings or quasicrystal-like systems.",http://arxiv.org/pdf/2510.20845v1,2510.20845v1,GM
Generalized quasiorders: constructions and characterizations,2025-10-20 13:37:18+00:00,http://arxiv.org/abs/2511.00014v1,"Quasiorders $\varrho\subseteq A^{2}$ have the property that an operation
$f:A^{n}\to A$ preserves $\varrho$ if and only if each (unary) translation
obtained from $f$ is an endomorphism of $\rho$. Generalized quasiorders
$\rho\subseteq A^{m} $ are generalizations of (binary) quasiorders sharing the
same property. We show how new generalized quasiorders can be obtained from
given ones using well-known algebraic constructions. Special generalized
quasiorders, as generalized equivalences and (weak) generalized partial orders,
are introduced, which extend the corresponding notions for binary relations. It
turns out that generalized equivalences can be characterized by usual
equivalence relations. Extending some known results of binary quasiorders, it
is shown that generalized quasiorders can be ``decomposed'' uniquely into a
(weak) generalized partial order and a generalized equivalence. Furthermore,
generalized quasiorders of maximal clones determined by equivalence or partial
order relations are investigated. If $F=Pol\,\varrho$ is a maximal clone and
$\varrho$ an equivalence relation or a lattice order, then every(!) relation in
$Inv\, F$ is a generalized quasiorder. Moreover, lattice orders are
characterized by this property among all partial orders. Finally we prove that
each term operation of a rectangular algebra gives rise to a generalized
partial order. Some problems requiring further research are also highlighted.",http://arxiv.org/pdf/2511.00014v1,2511.00014v1,GM
Fractional harmonic transform on point cloud manifolds,2025-10-20 09:33:16+00:00,http://arxiv.org/abs/2510.20842v1,"Three-dimensional point clouds can be viewed as discrete samples of smooth
manifolds, allowing spectral analysis using the Laplace-Beltrami operator
(LBO). However, the traditional point cloud manifold harmonic transform (PMHT)
is limited by its fixed basis functions and single spectral representation,
which restricts its ability to capture complex geometric features. This paper
proposes a point cloud manifold fractional harmonic transform (PMFHT), which
generalizes PMHT by introducing fractional-order parameters and constructs a
continuously adjustable intermediate fractional-order spectral domain between
the spatial domain and the frequency domain. This fractional-order framework
supports more flexible transformation and filtering operations. Experiments
show that choosing different transformation orders can enrich the spectral
representation of point clouds and achieve excellent results in tasks such as
filtering and feature enhancement. Therefore, PMFHT not only expands the
theoretical framework of point cloud spectral analysis, but also provides a
powerful new tool for manifold geometry processing.",http://arxiv.org/pdf/2510.20842v1,2510.20842v1,GM
On the Maximal Gap between Primes,2025-10-20 00:38:24+00:00,http://arxiv.org/abs/2510.17065v2,"In this paper, we show some results about the gap between a prime number and
its consecutive prime number for large enough prime numbers. We show that the
gap between a prime number $p_n$ and its consecutive prime number is not larger
than $2\log^2{p_n}$. We also show that the result implies the existence of a
prime number in a certain type of interval for large enough numbers as a
consequence.",http://arxiv.org/pdf/2510.17065v2,2510.17065v2,GM
Remarks on Redheffer's inequality,2025-10-18 14:48:29+00:00,http://arxiv.org/abs/2510.20841v2,"Redheffer's inequality and its extensions are applied to study the behavior
and estimates of the first eigenvalue of $p$-Laplacian with respect to $p$.
Furthermore, a Redheffer-type inequality for the generalized trigonometric
function is extended to a broader class.",http://arxiv.org/pdf/2510.20841v2,2510.20841v2,GM
Information retrieval in big data using cognitive approaches,2025-10-15 19:32:44+00:00,http://arxiv.org/abs/2510.20837v1,"Due to the exponential growth of big data in this digital era, an advanced
method for effective information retrieval becomes essential. The basic
objective of this paper is to propose a topology-based method for cognitive
information retrieval (CIR) in big data environments. By using concepts such as
cognitive similarity distances, metric spaces, retrieval topologies, etc., this
paper aims to propose the semantic alignment between user queries and document
repositories. The paper also extends this approach to incorporate logical
connectives in cognitive information retrieval.",http://arxiv.org/pdf/2510.20837v1,2510.20837v1,GM
An ε-free rank-6 decoupling estimate for the paraboloid surface,2025-10-14 06:34:05+00:00,http://arxiv.org/abs/2510.20834v1,"For the paraboloid decomposition $F=\sum_{\Theta} F_{\Theta}$ with
$\Theta\subset{|\xi|\sim\lambda}$ and radius $r=\lambda^{-2/3}$, we prove a
log-free estimate $|F|{L^{6}(Q{\lambda})}\lesssim \lambda^{\Sigma_{\lambda}}
D^{\Sigma_{D}} \big(\sum_{\Theta}|F_{\Theta}|{L^{6}}^{2}\big)^{1/2}$ as
$\lambda\to\infty$, where $D=\lambda^{1/12}$. Key components: (i) broad
geometry of rank 3: bilipschitz behavior of normals gives
$\max{i<j<k}|n_i\wedge n_j\wedge n_k|\gtrsim \lambda^{-5/4}$, which via a
trilinear Kakeya-BCT insertion contributes $+5/36$ in $\lambda$; (ii) kernel
estimate: twelve integrations (6 in $t$, 6 in $x^{\prime}$) and measure
analysis (Schur and $TT^{}$) yield $|K|{L^2\to L^2}\lesssim \lambda^{-9/2}
D^{-3}$; (iii) robust Kakeya: a density threshold $> c{} D$ brings a factor $D$
($+1/12$ in $\lambda$, $+1$ in $D$); (iv) algebraic shell: excluding a
neighborhood $N_{\beta}(P)$ contributes $-1/12$ in $\lambda$ and $-1$ in $D$;
(v) tube packing: explanatory only; (vi) narrow cascade: a double $7/8$
rescaling exits the narrow regime and contributes $-5/64$ in $\lambda$ (zero in
$D$). Summing exponents: $\Sigma_{\lambda}=5/36-9/2-5/64=-2557/576\approx
-4.44<0$ and $\Sigma_{D}=-3+1-1=-3<0$, hence both $\lambda^{\varepsilon}$- and
$D^{\varepsilon}$-losses are removed.",http://arxiv.org/pdf/2510.20834v1,2510.20834v1,GM
